match_id,ball,city,batting_team,toss_decision,target,bowling_team,current_score,runs_left,balls_left,wickets_left,crr,rrr,result
11145,4,Mohali,Kings XI Punjab,field,187,Mumbai Indians,31,157,92,10,6.642857142857143,10.23913043478261,1
162,4,Port Elizabeth,Chennai Super Kings,bat,147,Mumbai Indians,118,30,20,7,7.08,9.0,1
7952,5,Kolkata,Kolkata Knight Riders,field,179,Sunrisers Hyderabad,119,61,37,5,8.602409638554217,9.891891891891891,0
416,2,Jaipur,Rajasthan Royals,bat,144,Sunrisers Hyderabad,42,103,76,9,5.7272727272727275,8.131578947368421,1
405,3,Hyderabad,Sunrisers Hyderabad,bat,123,Kings XI Punjab,92,32,27,6,5.935483870967742,7.111111111111111,1
188,6,Mumbai,Royal Challengers Bangalore,bat,151,Mumbai Indians,68,84,72,10,8.5,7.0,1
449,5,Hyderabad,Rajasthan Royals,bat,136,Sunrisers Hyderabad,51,86,49,7,4.309859154929577,10.53061224489796,0
540,2,Ahmedabad,Royal Challengers Bangalore,field,130,Rajasthan Royals,90,41,52,9,7.9411764705882355,4.730769230769231,1
308,3,Chennai,Mumbai Indians,field,112,Chennai Super Kings,101,12,27,7,6.516129032258065,2.6666666666666665,1
515,3,Mumbai,Chennai Super Kings,field,173,Mumbai Indians,113,61,39,7,8.37037037037037,9.384615384615385,1
181,6,Bangalore,Royal Challengers Bangalore,bat,203,Kings XI Punjab,159,45,24,8,9.9375,11.25,1
617,2,Bangalore,Mumbai Indians,field,151,Royal Challengers Bangalore,115,37,22,6,7.040816326530612,10.090909090909092,1
503,5,Hyderabad,Sunrisers Hyderabad,bat,160,Royal Challengers Bangalore,150,11,7,7,7.964601769911504,9.428571428571429,1
544,3,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,63,88,57,6,6.0,9.263157894736842,0
542,2,Chennai,Kings XI Punjab,bat,192,Chennai Super Kings,52,141,70,7,6.24,12.085714285714285,0
162,6,Port Elizabeth,Chennai Super Kings,bat,147,Mumbai Indians,121,27,18,7,7.117647058823529,9.0,1
486,1,Cuttack,Chennai Super Kings,field,231,Kings XI Punjab,5,227,113,9,4.285714285714286,12.053097345132743,0
11149,5,Mohali,Delhi Capitals,field,175,Kings XI Punjab,163,13,7,2,8.654867256637168,11.142857142857142,0
53,2,Kolkata,Kolkata Knight Riders,field,173,Mumbai Indians,63,111,76,6,8.590909090909092,8.763157894736842,0
597,2,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,60,130,70,8,7.2,11.142857142857142,0
11149,6,Mohali,Delhi Capitals,field,175,Kings XI Punjab,116,60,42,7,8.923076923076923,8.571428571428571,0
7946,5,Jaipur,Royal Challengers Bangalore,bat,174,Rajasthan Royals,55,120,85,9,9.428571428571429,8.470588235294118,0
157,6,Centurion,Mumbai Indians,bat,119,Kings XI Punjab,115,5,24,8,7.1875,1.25,1
631,2,Kolkata,Sunrisers Hyderabad,field,171,Kolkata Knight Riders,46,126,88,9,8.625,8.590909090909092,0
11322,3,Mumbai,Mumbai Indians,field,179,Royal Challengers Bangalore,30,150,105,10,12.0,8.571428571428571,1
11138,5,Kolkata,Kolkata Knight Riders,field,189,Sunrisers Hyderabad,26,164,97,9,6.782608695652174,10.144329896907216,1
440,4,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,88,63,38,6,6.439024390243903,9.947368421052632,0
7947,5,Hyderabad,Kolkata Knight Riders,bat,183,Sunrisers Hyderabad,63,121,91,9,13.03448275862069,7.978021978021978,1
581,4,Kolkata,Mumbai Indians,field,187,Kolkata Knight Riders,7,181,116,10,10.5,9.362068965517242,1
320,3,Chennai,Chennai Super Kings,bat,205,Royal Challengers Bangalore,43,163,87,10,7.818181818181818,11.241379310344827,1
7927,6,Indore,Mumbai Indians,field,184,Kings XI Punjab,56,129,66,9,6.222222222222222,11.727272727272727,1
406,6,Kolkata,Chennai Super Kings,bat,119,Kolkata Knight Riders,70,50,30,6,4.666666666666667,10.0,1
118,6,Cape Town,Chennai Super Kings,field,165,Mumbai Indians,127,39,18,4,7.470588235294118,13.0,0
58,1,Bangalore,Mumbai Indians,field,107,Kolkata Knight Riders,106,2,35,6,7.482352941176471,0.34285714285714286,1
74,1,Bangalore,Royal Challengers Bangalore,bat,178,Chennai Super Kings,111,68,47,8,9.123287671232877,8.680851063829786,0
507,2,Ranchi,Sunrisers Hyderabad,field,185,Chennai Super Kings,34,152,100,10,10.2,9.12,1
48,3,Chandigarh,Kolkata Knight Riders,field,167,Kings XI Punjab,84,84,51,7,7.304347826086956,9.882352941176471,0
285,2,Jaipur,Rajasthan Royals,field,196,Chennai Super Kings,123,74,22,5,7.530612244897959,20.181818181818183,0
143,3,Johannesburg,Royal Challengers Bangalore,bat,149,Mumbai Indians,98,52,39,9,7.2592592592592595,8.0,1
472,4,Abu Dhabi,Kolkata Knight Riders,field,132,Kings XI Punjab,23,110,86,7,4.0588235294117645,7.674418604651163,0
478,1,Ranchi,Kolkata Knight Riders,bat,148,Chennai Super Kings,89,60,35,4,6.2823529411764705,10.285714285714286,0
106,2,Mumbai,Mumbai Indians,field,189,Kings XI Punjab,136,54,34,7,9.488372093023257,9.529411764705882,0
157,5,Centurion,Mumbai Indians,bat,119,Kings XI Punjab,60,60,67,8,6.7924528301886795,5.373134328358209,1
551,3,Hyderabad,Chennai Super Kings,field,192,Sunrisers Hyderabad,1,192,117,10,2.0,9.846153846153847,0
557,5,Bangalore,Kings XI Punjab,field,226,Royal Challengers Bangalore,77,150,49,1,6.507042253521127,18.367346938775512,0
67,4,Chennai,Mumbai Indians,field,208,Chennai Super Kings,133,76,32,5,9.068181818181818,14.25,0
11325,2,Delhi,Delhi Capitals,bat,174,Mumbai Indians,12,163,112,10,9.0,8.732142857142858,0
11152,3,Delhi,Sunrisers Hyderabad,field,134,Delhi Capitals,112,23,33,6,7.724137931034483,4.181818181818182,1
619,3,Visakhapatnam,Kings XI Punjab,bat,124,Mumbai Indians,6,119,105,9,2.4,6.8,1
78,5,Jaipur,Kolkata Knight Riders,bat,196,Rajasthan Royals,142,55,19,5,8.435643564356436,17.36842105263158,0
117,8,Mumbai,Rajasthan Royals,field,163,Chennai Super Kings,146,18,10,3,7.963636363636364,10.8,1
471,4,Abu Dhabi,Rajasthan Royals,field,70,Royal Challengers Bangalore,21,50,104,10,7.875,2.8846153846153846,1
417,2,Mumbai,Royal Challengers Bangalore,bat,194,Mumbai Indians,1,194,118,10,3.0,9.864406779661017,0
7939,5,Pune,Chennai Super Kings,field,192,Sunrisers Hyderabad,124,69,43,10,9.662337662337663,9.627906976744185,1
386,2,Chennai,Chennai Super Kings,bat,148,Mumbai Indians,119,30,16,3,6.865384615384615,11.25,0
11332,6,Chennai,Chennai Super Kings,field,179,Sunrisers Hyderabad,132,48,36,8,9.428571428571429,8.0,1
466,2,Sharjah,Sunrisers Hyderabad,field,193,Kings XI Punjab,90,104,46,5,7.297297297297297,13.565217391304348,0
436,4,Chandigarh,Rajasthan Royals,field,145,Kings XI Punjab,133,13,14,8,7.528301886792453,5.571428571428571,1
7951,2,Kolkata,Rajasthan Royals,field,179,Kolkata Knight Riders,130,50,16,7,7.5,18.75,0
191,2,Mumbai,Mumbai Indians,bat,155,Kolkata Knight Riders,52,104,88,10,9.75,7.090909090909091,1
486,2,Cuttack,Chennai Super Kings,field,231,Kings XI Punjab,16,216,100,9,4.8,12.96,0
383,4,Bangalore,Mumbai Indians,field,156,Royal Challengers Bangalore,139,18,14,7,7.867924528301887,7.714285714285714,0
90,2,Bangalore,Mumbai Indians,field,122,Royal Challengers Bangalore,118,5,28,9,7.695652173913044,1.0714285714285714,1
619,5,Visakhapatnam,Kings XI Punjab,bat,124,Mumbai Indians,41,84,79,9,6.0,6.379746835443038,1
597,4,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,141,49,14,6,7.981132075471698,21.0,0
317,3,Bangalore,Royal Challengers Bangalore,field,165,Kolkata Knight Riders,20,146,87,8,3.6363636363636362,10.068965517241379,0
589,1,Chandigarh,Kolkata Knight Riders,field,138,Kings XI Punjab,107,32,47,8,8.794520547945206,4.085106382978723,1
458,6,Abu Dhabi,Mumbai Indians,bat,163,Kolkata Knight Riders,117,47,6,4,6.157894736842105,47.0,0
11328,1,Delhi,Delhi Capitals,field,168,Kings XI Punjab,165,4,11,7,9.082568807339449,2.1818181818181817,1
11329,5,Hyderabad,Sunrisers Hyderabad,field,164,Kolkata Knight Riders,32,133,103,10,11.294117647058824,7.747572815533981,1
7952,3,Kolkata,Kolkata Knight Riders,field,179,Sunrisers Hyderabad,163,17,3,1,8.35897435897436,34.0,0
63,6,Mumbai,Royal Challengers Bangalore,bat,165,Mumbai Indians,54,112,72,9,6.75,9.333333333333334,1
354,7,Chandigarh,Kings XI Punjab,bat,177,Rajasthan Royals,12,166,101,9,3.789473684210526,9.861386138613861,0
338,2,Jaipur,Rajasthan Royals,field,189,Royal Challengers Bangalore,123,67,16,4,7.096153846153846,25.125,0
511,5,Kolkata,Kolkata Knight Riders,field,160,Sunrisers Hyderabad,16,145,103,10,5.647058823529412,8.446601941747574,1
597,4,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,85,105,56,8,7.96875,11.25,0
235,6,Chennai,Kolkata Knight Riders,bat,153,Chennai Super Kings,118,36,24,7,7.375,9.0,0
7908,1,Jaipur,Kolkata Knight Riders,field,165,Rajasthan Royals,120,46,35,7,8.470588235294118,7.885714285714286,1
11415,2,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,73,80,64,8,7.821428571428571,7.5,0
515,3,Mumbai,Chennai Super Kings,field,173,Mumbai Indians,4,170,117,10,8.0,8.717948717948717,1
94,2,Chandigarh,Kings XI Punjab,bat,143,Royal Challengers Bangalore,93,51,52,9,8.205882352941176,5.884615384615385,1
397,4,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,41,140,80,10,6.15,10.5,0
145,4,Durban,Kings XI Punjab,field,211,Rajasthan Royals,12,200,98,8,3.272727272727273,12.244897959183673,0
11316,2,Jaipur,Chennai Super Kings,field,158,Rajasthan Royals,8,151,106,8,3.4285714285714284,8.547169811320755,1
132,1,Port Elizabeth,Kolkata Knight Riders,bat,187,Mumbai Indians,47,141,83,8,7.621621621621622,10.19277108433735,0
11412,6,Chennai,Mumbai Indians,bat,136,Chennai Super Kings,47,90,84,8,7.833333333333333,6.428571428571429,1
65,5,Jaipur,Rajasthan Royals,bat,166,Kings XI Punjab,60,107,79,7,8.78048780487805,8.126582278481013,1
311,6,Jaipur,Kings XI Punjab,field,191,Rajasthan Royals,112,80,36,5,8.0,13.333333333333334,0
580,7,Bangalore,Sunrisers Hyderabad,field,227,Royal Challengers Bangalore,92,136,59,7,9.049180327868852,13.830508474576272,0
60,2,Bangalore,Royal Challengers Bangalore,field,222,Kolkata Knight Riders,38,185,70,4,4.56,15.857142857142858,0
414,3,Chennai,Chennai Super Kings,bat,159,Sunrisers Hyderabad,53,107,87,10,9.636363636363637,7.379310344827586,1
529,2,Visakhapatnam,Rajasthan Royals,field,127,Sunrisers Hyderabad,54,74,70,10,6.48,6.3428571428571425,1
137,2,Centurion,Rajasthan Royals,field,164,Chennai Super Kings,81,84,46,7,6.5675675675675675,10.956521739130435,0
458,3,Abu Dhabi,Mumbai Indians,bat,163,Kolkata Knight Riders,34,130,81,9,5.230769230769231,9.62962962962963,0
557,4,Bangalore,Kings XI Punjab,field,226,Royal Challengers Bangalore,40,187,74,4,5.217391304347826,15.162162162162161,0
302,8,Bangalore,Royal Challengers Bangalore,field,128,Chennai Super Kings,88,41,46,8,7.135135135135135,5.3478260869565215,1
226,3,Bangalore,Royal Challengers Bangalore,field,191,Mumbai Indians,14,178,99,10,4.0,10.787878787878787,0
7949,5,Pune,Chennai Super Kings,field,164,Kings XI Punjab,3,162,115,10,3.6,8.452173913043477,1
466,2,Sharjah,Sunrisers Hyderabad,field,193,Kings XI Punjab,74,120,58,5,7.161290322580645,12.413793103448276,0
343,2,Chennai,Chennai Super Kings,bat,156,Kings XI Punjab,141,16,4,2,7.293103448275862,24.0,0
134,8,Durban,Royal Challengers Bangalore,bat,139,Kolkata Knight Riders,32,108,94,10,7.384615384615385,6.8936170212765955,1
590,2,Mumbai,Mumbai Indians,field,170,Royal Challengers Bangalore,8,163,106,9,3.4285714285714284,9.226415094339623,1
70,6,Bangalore,Rajasthan Royals,field,135,Royal Challengers Bangalore,68,68,66,8,7.555555555555555,6.181818181818182,1
107,4,Chennai,Chennai Super Kings,bat,126,Royal Challengers Bangalore,98,29,20,4,5.88,8.7,0
11322,4,Mumbai,Mumbai Indians,field,179,Royal Challengers Bangalore,112,68,50,7,9.6,8.16,1
569,1,Chandigarh,Chennai Super Kings,bat,130,Kings XI Punjab,117,14,23,7,7.237113402061856,3.652173913043478,1
388,6,Hyderabad,Sunrisers Hyderabad,bat,130,Royal Challengers Bangalore,77,54,42,7,5.923076923076923,7.714285714285714,1
389,4,Jaipur,Kolkata Knight Riders,field,144,Rajasthan Royals,61,84,50,4,5.228571428571429,10.08,0
231,4,Mumbai,Royal Challengers Bangalore,bat,184,Mumbai Indians,108,77,38,4,7.902439024390244,12.157894736842104,0
7921,1,Jaipur,Rajasthan Royals,bat,152,Sunrisers Hyderabad,123,30,17,6,7.165048543689321,10.588235294117647,0
148,2,Centurion,Rajasthan Royals,field,105,Royal Challengers Bangalore,0,106,118,10,0.0,5.389830508474576,1
7927,2,Indore,Mumbai Indians,field,184,Kings XI Punjab,27,158,100,10,8.1,9.48,1
7904,4,Bengaluru,Royal Challengers Bangalore,field,231,Rajasthan Royals,143,89,26,5,9.127659574468085,20.53846153846154,0
326,3,Bangalore,Royal Challengers Bangalore,bat,195,Rajasthan Royals,107,89,27,4,6.903225806451613,19.77777777777778,0
534,4,Bangalore,Royal Challengers Bangalore,field,209,Mumbai Indians,4,206,110,10,2.4,11.236363636363636,0
11314,7,Chennai,Chennai Super Kings,field,114,Kolkata Knight Riders,108,7,17,7,6.29126213592233,2.4705882352941178,1
503,4,Hyderabad,Sunrisers Hyderabad,bat,160,Royal Challengers Bangalore,35,126,98,10,9.545454545454545,7.714285714285714,1
304,1,Mumbai,Chennai Super Kings,field,175,Royal Challengers Bangalore,72,104,47,7,5.917808219178082,13.27659574468085,1
386,6,Chennai,Chennai Super Kings,bat,148,Mumbai Indians,109,40,18,3,6.411764705882353,13.333333333333334,0
11153,4,Bengaluru,Kolkata Knight Riders,field,210,Royal Challengers Bangalore,153,58,20,6,9.18,17.4,1
217,6,Bangalore,Royal Challengers Bangalore,field,160,Kolkata Knight Riders,158,3,18,7,9.294117647058824,1.0,1
540,2,Ahmedabad,Royal Challengers Bangalore,field,130,Rajasthan Royals,126,5,28,9,8.217391304347826,1.0714285714285714,1
306,2,Chennai,Mumbai Indians,field,185,Royal Challengers Bangalore,23,163,100,10,6.9,9.78,0
560,1,Kolkata,Kolkata Knight Riders,bat,183,Kings XI Punjab,80,104,59,7,7.868852459016393,10.576271186440678,1
61,5,Chandigarh,Kings XI Punjab,bat,240,Chennai Super Kings,184,57,19,7,10.930693069306932,18.0,0
11415,6,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,75,78,60,8,7.5,7.8,0
368,5,Kolkata,Chennai Super Kings,field,158,Kolkata Knight Riders,32,127,97,10,8.347826086956522,7.855670103092783,1
497,6,Cuttack,Kolkata Knight Riders,field,141,Mumbai Indians,127,15,18,7,7.470588235294118,5.0,1
381,3,Chennai,Kolkata Knight Riders,bat,190,Chennai Super Kings,97,94,63,9,10.210526315789474,8.952380952380953,1
383,4,Bangalore,Mumbai Indians,field,156,Royal Challengers Bangalore,95,62,32,7,6.4772727272727275,11.625,0
182,2,Kolkata,Kolkata Knight Riders,bat,164,Chennai Super Kings,79,86,46,4,6.405405405405405,11.217391304347826,0
11415,3,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,77,76,51,7,6.695652173913044,8.941176470588236,0
466,6,Sharjah,Sunrisers Hyderabad,field,193,Kings XI Punjab,63,131,66,6,7.0,11.909090909090908,0
453,8,Hyderabad,Sunrisers Hyderabad,bat,130,Kolkata Knight Riders,98,33,40,9,7.35,4.95,1
198,4,Ahmedabad,Chennai Super Kings,bat,177,Rajasthan Royals,130,48,20,6,7.8,14.4,0
130,1,Cape Town,Rajasthan Royals,bat,139,Kings XI Punjab,23,117,95,7,5.52,7.389473684210526,0
440,1,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,45,106,77,8,6.27906976744186,8.25974025974026,0
7916,1,Mumbai,Mumbai Indians,field,130,Sunrisers Hyderabad,87,44,11,1,4.7889908256880735,24.0,0
7900,3,Hyderabad,Sunrisers Hyderabad,field,155,Mumbai Indians,92,64,57,6,8.761904761904763,6.7368421052631575,1
11152,6,Delhi,Sunrisers Hyderabad,field,134,Delhi Capitals,111,24,36,7,7.928571428571429,4.0,1
11412,6,Chennai,Mumbai Indians,bat,136,Chennai Super Kings,23,114,102,9,7.666666666666667,6.705882352941177,1
415,4,Kolkata,Kolkata Knight Riders,bat,149,Kings XI Punjab,16,134,104,8,6.0,7.730769230769231,1
525,4,Bangalore,Sunrisers Hyderabad,field,166,Royal Challengers Bangalore,111,56,50,8,9.514285714285714,6.72,1
7941,2,Indore,Royal Challengers Bangalore,field,93,Kings XI Punjab,2,92,118,10,6.0,4.677966101694915,1
288,3,Jaipur,Royal Challengers Bangalore,field,146,Rajasthan Royals,113,34,39,9,8.37037037037037,5.230769230769231,1
198,1,Ahmedabad,Chennai Super Kings,bat,177,Rajasthan Royals,132,46,17,6,7.689320388349515,16.235294117647058,0
7946,2,Jaipur,Royal Challengers Bangalore,bat,174,Rajasthan Royals,132,43,10,1,7.2,25.8,0
11338,3,Kolkata,Mumbai Indians,field,241,Kolkata Knight Riders,102,140,51,6,8.869565217391305,16.470588235294116,0
606,6,Bangalore,Kolkata Knight Riders,field,185,Royal Challengers Bangalore,6,180,114,9,6.0,9.473684210526315,1
334,5,Chennai,Chennai Super Kings,bat,146,Rajasthan Royals,75,72,55,9,6.923076923076923,7.8545454545454545,1
522,4,Kolkata,Royal Challengers Bangalore,field,177,Kolkata Knight Riders,4,174,110,10,2.4,9.49090909090909,1
350,3,Bangalore,Kings XI Punjab,field,158,Royal Challengers Bangalore,139,20,27,8,8.96774193548387,4.444444444444445,1
472,5,Abu Dhabi,Kolkata Knight Riders,field,132,Kings XI Punjab,106,27,13,1,5.94392523364486,12.461538461538462,0
7907,6,Mumbai,Royal Challengers Bangalore,field,230,Mumbai Indians,68,163,72,8,8.5,13.583333333333334,0
196,4,Chandigarh,Kings XI Punjab,bat,183,Kolkata Knight Riders,135,49,8,5,7.232142857142857,36.75,0
96,3,Mumbai,Mumbai Indians,field,156,Chennai Super Kings,20,137,105,10,8.0,7.828571428571428,1
7901,3,Bengaluru,Royal Challengers Bangalore,field,161,Kings XI Punjab,77,85,63,8,8.105263157894736,8.095238095238095,1
447,1,Mumbai,Rajasthan Royals,field,166,Mumbai Indians,135,32,11,4,7.431192660550459,17.454545454545453,0
377,5,Jaipur,Mumbai Indians,bat,162,Rajasthan Royals,12,151,109,10,6.545454545454546,8.311926605504587,1
173,5,Johannesburg,Royal Challengers Bangalore,field,146,Chennai Super Kings,135,12,13,6,7.570093457943925,5.538461538461538,1
153,5,Port Elizabeth,Royal Challengers Bangalore,bat,157,Mumbai Indians,23,135,97,9,6.0,8.350515463917526,0
569,5,Chandigarh,Chennai Super Kings,bat,130,Kings XI Punjab,17,114,103,8,6.0,6.640776699029126,1
547,5,Chennai,Kolkata Knight Riders,field,134,Chennai Super Kings,70,65,55,7,6.461538461538462,7.090909090909091,0
524,4,Mumbai,Mumbai Indians,field,177,Kings XI Punjab,22,156,80,7,3.3,11.7,0
551,6,Hyderabad,Chennai Super Kings,field,192,Sunrisers Hyderabad,64,129,78,8,9.142857142857142,9.923076923076923,0
581,2,Kolkata,Mumbai Indians,field,187,Kolkata Knight Riders,69,119,70,9,8.28,10.2,1
486,4,Cuttack,Chennai Super Kings,field,231,Kings XI Punjab,17,215,98,9,4.636363636363637,13.16326530612245,0
311,1,Jaipur,Kings XI Punjab,field,191,Rajasthan Royals,22,170,101,10,6.947368421052632,10.099009900990099,0
65,2,Jaipur,Rajasthan Royals,bat,166,Kings XI Punjab,132,35,34,6,9.209302325581396,6.176470588235294,1
78,7,Jaipur,Kolkata Knight Riders,bat,196,Rajasthan Royals,16,181,107,9,7.384615384615385,10.149532710280374,0
7939,3,Pune,Chennai Super Kings,field,192,Sunrisers Hyderabad,178,15,9,8,9.621621621621621,10.0,1
202,3,Chennai,Chennai Super Kings,bat,161,Royal Challengers Bangalore,2,160,117,10,4.0,8.205128205128204,1
243,3,Chandigarh,Kings XI Punjab,field,188,Chennai Super Kings,108,81,57,8,10.285714285714286,8.526315789473685,1
7926,1,Kolkata,Kolkata Knight Riders,field,184,Chennai Super Kings,98,87,59,7,9.639344262295081,8.847457627118644,1
11153,4,Bengaluru,Kolkata Knight Riders,field,210,Royal Challengers Bangalore,74,137,80,9,11.1,10.275,1
350,6,Bangalore,Kings XI Punjab,field,158,Royal Challengers Bangalore,152,7,12,6,8.444444444444445,3.5,1
524,2,Mumbai,Mumbai Indians,field,177,Kings XI Punjab,28,150,64,6,3.0,14.0625,0
11147,1,Hyderabad,Royal Challengers Bangalore,field,233,Sunrisers Hyderabad,112,122,11,2,6.165137614678899,66.54545454545455,0
11151,5,Mumbai,Chennai Super Kings,field,176,Mumbai Indians,97,80,31,5,6.53932584269663,15.483870967741936,0
32,1,Chandigarh,Kings XI Punjab,field,207,Sunrisers Hyderabad,63,145,83,7,10.216216216216216,10.481927710843374,0
11327,2,Jaipur,Rajasthan Royals,field,171,Mumbai Indians,26,146,106,10,11.142857142857142,8.264150943396226,1
536,5,Ahmedabad,Kings XI Punjab,field,191,Rajasthan Royals,2,190,115,10,2.4,9.91304347826087,1
192,5,Bangalore,Chennai Super Kings,field,171,Royal Challengers Bangalore,116,56,13,4,6.5046728971962615,25.846153846153847,0
192,7,Bangalore,Chennai Super Kings,field,171,Royal Challengers Bangalore,73,99,47,6,6.0,12.638297872340425,0
461,3,Abu Dhabi,Rajasthan Royals,field,133,Sunrisers Hyderabad,98,36,33,7,6.758620689655173,6.545454545454546,1
11329,7,Hyderabad,Sunrisers Hyderabad,field,164,Kolkata Knight Riders,144,21,41,9,10.936708860759493,3.073170731707317,1
575,7,Ranchi,Chennai Super Kings,field,139,Royal Challengers Bangalore,127,13,11,6,6.990825688073395,7.090909090909091,1
230,5,Kolkata,Kolkata Knight Riders,bat,133,Mumbai Indians,30,104,97,10,7.826086956521739,6.43298969072165,1
474,5,Sharjah,Chennai Super Kings,bat,145,Sunrisers Hyderabad,114,32,37,9,8.240963855421686,5.1891891891891895,1
552,5,Chandigarh,Kings XI Punjab,bat,172,Mumbai Indians,105,68,37,7,7.590361445783133,11.027027027027026,0
363,5,Kolkata,Kolkata Knight Riders,bat,182,Mumbai Indians,101,82,37,7,7.301204819277109,13.297297297297296,0
